"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R520","2020-03-31 10:00:00","18.000","310.000","1.400","27.800","0.720","1012.700","","0.000","-99.000","-99.000","-99.000","27.800","","21.900",""
"C0G880","2020-03-31 10:00:00","92.000","176.000","1.000","23.900","0.760","1003.900","","0.000","-99.000","-99.000","-99.000","23.900","","19.100",""
"C0R260","2020-03-31 10:00:00","76.000","244.000","0.500","28.800","0.650","1005.600","","0.000","-99.000","-99.000","-99.000","29.300","","21.900",""
"C0U950","2020-03-31 10:00:00","1012.000","136.000","3.100","16.700","1.000","904.000","","2.500","-99.000","-99.000","-99.000","16.700","","12.800",""
"C0O860","2020-03-31 10:00:00","38.000","289.000","1.400","24.700","0.910","1009.600","","0.000","-99.000","-99.000","-99.000","25.000","","19.800",""
"C0R320","2020-03-31 10:00:00","7.000","293.000","1.700","29.100","0.640","1013.800","","0.000","-99.000","-99.000","-99.000","29.400","","21.800",""
"C0S980","2020-03-31 10:00:00","901.000","237.000","2.000","21.900","0.930","915.000","","0.000","-99.000","-99.000","-99.000","21.900","","18.100",""
"C0X110","2020-03-31 10:00:00","20.000","78.000","1.300","25.300","0.680","1012.600","","0.000","-99.000","-99.000","-99.000","25.300","","20.900",""
"C0V310","2020-03-31 10:00:00","46.000","131.000","1.400","28.500","0.490","1008.500","","0.000","-99.000","-99.000","-99.000","28.500","","21.000",""
"C0G620","2020-03-31 10:00:00","110.000","140.000","1.600","25.600","0.760","1001.000","","0.000","-99.000","-99.000","-99.000","25.600","","18.700",""
"C0AD50","2020-03-31 10:00:00","84.000","85.000","3.100","20.300","1.000","1005.600","","1.500","-99.000","-99.000","-99.000","20.300","","17.700",""
"C0A9A0","2020-03-31 10:00:00","24.000","117.000","3.800","20.600","0.970","1012.400","","0.500","-99.000","-99.000","-99.000","20.600","","18.000",""
"C0O830","2020-03-31 10:00:00","127.000","317.000","0.400","26.500","0.750","1000.500","","0.000","-99.000","-99.000","-99.000","26.600","","18.900",""
"C0S760","2020-03-31 10:00:00","1621.000","174.000","0.400","16.600","1.000","840.800","","0.000","-99.000","-99.000","-99.000","16.600","","13.000",""
"C0X160","2020-03-31 10:00:00","26.000","37.000","1.700","25.100","0.760","1011.300","","0.000","-99.000","-99.000","-99.000","25.100","","20.500",""
"C0C490","2020-03-31 10:00:00","157.000","92.000","1.500","20.800","0.810","996.200","","1.500","-99.000","-99.000","-99.000","20.800","","17.500",""
"C0F970","2020-03-31 10:00:00","145.000","182.000","1.300","24.700","0.700","996.800","","0.000","-99.000","-99.000","-99.000","24.700","","19.500",""
"C0R440","2020-03-31 10:00:00","1654.000","325.000","1.500","16.900","0.890","836.600","","0.000","-99.000","-99.000","-99.000","17.200","","14.000",""
"C0M690","2020-03-31 10:00:00","33.000","78.000","0.900","24.100","0.750","1009.900","","0.000","-99.000","-99.000","-99.000","24.100","","18.800",""
"C0Z210","2020-03-31 10:00:00","126.000","5.000","1.500","21.800","0.990","1002.200","","0.000","-99.000","-99.000","-99.000","21.800","","19.800",""
"C0U770","2020-03-31 10:00:00","5.000","82.000","2.100","22.600","0.920","1015.000","","0.000","-99.000","-99.000","-99.000","22.600","","20.500",""
"C0Z080","2020-03-31 10:00:00","298.000","0.000","0.200","22.600","0.990","981.500","","0.000","-99.000","-99.000","-99.000","22.600","","19.300",""
"C0G640","2020-03-31 10:00:00","17.000","127.000","2.700","24.700","0.720","1014.400","","0.000","-99.000","-99.000","-99.000","24.700","","18.900",""
"C0X200","2020-03-31 10:00:00","61.000","214.000","0.600","24.200","0.820","1007.400","","0.000","-99.000","-99.000","-99.000","24.200","","19.000",""
"C0U900","2020-03-31 10:00:00","63.000","94.000","0.700","20.900","0.990","1009.600","","2.000","-99.000","-99.000","-99.000","20.900","","18.800",""
"C0Z230","2020-03-31 10:00:00","31.000","29.000","4.800","21.700","0.780","1012.900","","0.000","-99.000","-99.000","-99.000","22.100","","21.100",""
"C0F9O0","2020-03-31 10:00:00","175.000","0.000","0.100","25.400","0.770","993.900","","0.000","-99.000","-99.000","-99.000","25.400","","18.800",""
"C0C540","2020-03-31 10:00:00","46.000","86.000","1.200","21.000","0.820","1009.100","","2.000","-99.000","-99.000","-99.000","21.000","","17.600",""
"C0G770","2020-03-31 10:00:00","15.000","122.000","1.000","24.700","0.720","1012.200","","0.000","-99.000","-99.000","-99.000","24.700","","19.900",""
"C0V670","2020-03-31 10:00:00","20.000","353.000","0.500","25.500","0.730","1012.200","","0.000","-99.000","-99.000","-99.000","25.500","","21.200",""
"C0A870","2020-03-31 10:00:00","685.000","20.000","3.100","17.000","1.000","935.700","","1.500","-99.000","-99.000","-99.000","17.000","","14.300",""
"C0R220","2020-03-31 10:00:00","23.000","257.000","1.500","27.100","0.810","1012.100","","0.000","-99.000","-99.000","-99.000","27.100","","22.300",""
"C0Z220","2020-03-31 10:00:00","589.000","56.000","0.600","19.900","0.990","950.200","","0.000","-99.000","-99.000","-99.000","20.200","","17.400",""
"C0K480","2020-03-31 10:00:00","56.000","135.000","1.100","24.700","0.800","1007.600","","0.000","-99.000","-99.000","-99.000","24.700","","18.500",""
"C0H890","2020-03-31 10:00:00","440.000","0.000","0.000","23.200","0.740","964.600","","0.000","-99.000","-99.000","-99.000","23.200","","19.200",""
"C0S770","2020-03-31 10:00:00","375.000","96.000","0.300","23.600","0.890","972.200","","0.000","-99.000","-99.000","-99.000","23.600","","20.100",""
"C0X230","2020-03-31 10:00:00","29.000","62.000","1.000","24.500","0.710","1012.600","","0.000","-99.000","-99.000","-99.000","24.500","","18.700",""
"C0B010","2020-03-31 10:00:00","38.000","46.000","2.300","19.000","1.000","1009.000","","2.500","-99.000","-99.000","-99.000","19.000","","17.700",""
"C0R490","2020-03-31 10:00:00","49.000","76.000","1.000","27.200","0.640","1008.500","","0.000","-99.000","-99.000","-99.000","27.200","","21.700",""
"C0V440","2020-03-31 10:00:00","27.000","351.000","1.200","28.500","0.590","1011.100","","0.000","-99.000","-99.000","-99.000","28.500","","21.400",""
"C0SA40","2020-03-31 10:00:00","200.000","70.000","0.500","22.100","0.900","992.700","","0.000","-99.000","-99.000","-99.000","22.100","","19.900",""
"C0Z280","2020-03-31 10:00:00","224.000","303.000","0.300","21.400","0.990","991.300","","0.000","-99.000","-99.000","-99.000","21.500","","19.900",""
"C0Z070","2020-03-31 10:00:00","247.000","8.000","0.800","20.800","0.990","986.600","","0.000","-99.000","-99.000","-99.000","20.900","","19.300",""
"CM0180","2020-03-31 10:00:00","313.000","113.000","0.300","27.000","0.590","980.200","","0.000","-99.000","-99.000","-99.000","27.000","","19.100",""
"C0T9N0","2020-03-31 10:00:00","261.000","16.000","0.800","20.900","0.940","985.900","","0.000","-99.000","-99.000","-99.000","21.100","","19.900",""
"C0K470","2020-03-31 10:00:00","97.000","0.000","0.000","25.500","0.770","1003.100","","0.000","-99.000","-99.000","-99.000","25.500","","19.000",""
"C0R720","2020-03-31 10:00:00","214.000","77.000","1.600","25.800","0.820","990.700","","0.000","-99.000","-99.000","-99.000","25.800","","21.900",""
"C0V650","2020-03-31 10:00:00","28.000","103.000","0.700","26.200","0.710","1013.300","","0.000","-99.000","-99.000","-99.000","26.200","","20.400",""
"C0H9C0","2020-03-31 10:00:00","3402.000","307.000","0.900","6.400","0.980","678.800","","1.000","-99.000","-99.000","-99.000","7.100","","5.800",""
"C0U780","2020-03-31 10:00:00","15.000","54.000","0.600","21.300","0.990","1014.300","","1.000","-99.000","-99.000","-99.000","21.400","","19.000",""
"C0U760","2020-03-31 10:00:00","22.000","0.000","0.000","22.900","0.820","1014.300","","0.000","-99.000","-99.000","-99.000","23.000","","19.500",""
"C0X290","2020-03-31 10:00:00","10.000","45.000","2.300","23.400","0.780","1013.400","","0.000","-99.000","-99.000","-99.000","23.400","","20.300",""
"C0E830","2020-03-31 10:00:00","37.000","0.000","0.200","24.000","0.720","1009.200","","0.000","-99.000","-99.000","-99.000","24.000","","18.000",""
"C0K330","2020-03-31 10:00:00","38.000","133.000","1.700","24.300","0.750","1009.600","","0.000","-99.000","-99.000","-99.000","24.300","","18.600",""
"C0M660","2020-03-31 10:00:00","40.000","126.000","1.100","23.800","0.750","1010.400","","0.000","-99.000","-99.000","-99.000","24.200","","18.700",""
"C0D580","2020-03-31 10:00:00","120.000","0.000","0.000","20.600","0.880","1000.100","","5.000","-99.000","-99.000","-99.000","20.600","","17.100",""
"C0R640","2020-03-31 10:00:00","21.000","289.000","2.200","26.200","0.790","1012.200","","0.000","-99.000","-99.000","-99.000","26.300","","22.700",""
"C0E810","2020-03-31 10:00:00","53.000","0.000","0.100","22.400","0.870","1008.400","","0.000","-99.000","-99.000","-99.000","22.400","","17.100",""
"C0G830","2020-03-31 10:00:00","27.000","145.000","1.900","23.300","1.000","1009.700","","0.000","-99.000","-99.000","-99.000","23.300","","18.500",""
"C0A550","2020-03-31 10:00:00","422.000","0.000","0.000","18.400","1.000","968.000","","4.500","-99.000","-99.000","-99.000","18.400","","15.800",""
"C0G750","2020-03-31 10:00:00","31.000","116.000","0.900","24.500","0.720","1011.500","","-99.000","-99.000","-99.000","-99.000","24.500","","18.600",""
"C0Z270","2020-03-31 10:00:00","343.000","19.000","1.300","19.500","0.990","977.100","","0.000","-99.000","-99.000","-99.000","19.600","","18.500",""
"C0UA30","2020-03-31 10:00:00","1397.000","93.000","0.300","16.100","1.000","862.100","","0.500","-99.000","-99.000","-99.000","16.100","","13.200",""
"C0I080","2020-03-31 10:00:00","536.000","0.000","0.000","22.800","0.750","957.400","","0.000","-99.000","-99.000","-99.000","22.800","","18.500",""
"C0UA00","2020-03-31 10:00:00","392.000","73.000","0.400","25.100","0.720","971.500","","1.500","-99.000","-99.000","-99.000","25.100","","17.000",""
"C0AD40","2020-03-31 10:00:00","32.000","33.000","2.700","20.800","0.830","1011.500","","1.000","-99.000","-99.000","-99.000","20.800","","17.800",""
"C0G900","2020-03-31 10:00:00","20.000","180.000","2.100","24.400","0.780","1010.800","","0.000","-99.000","-99.000","-99.000","24.400","","19.600",""
"C0S660","2020-03-31 10:00:00","794.000","38.000","0.800","22.300","0.770","928.000","","0.000","-99.000","-99.000","-99.000","22.500","","17.700",""
"C0M640","2020-03-31 10:00:00","155.000","244.000","0.600","23.600","0.820","996.700","","0.000","-99.000","-99.000","-99.000","23.600","","19.000",""
"C0R660","2020-03-31 10:00:00","20.000","325.000","2.100","26.100","0.750","1012.800","","0.000","-99.000","-99.000","-99.000","26.100","","22.300",""
"C0UA10","2020-03-31 10:00:00","1711.000","0.000","0.200","17.000","1.000","833.200","","1.500","-99.000","-99.000","-99.000","17.300","","11.900",""
"C0V770","2020-03-31 10:00:00","26.000","345.000","0.700","25.700","0.710","1011.600","","0.000","-99.000","-99.000","-99.000","25.700","","20.500",""
"C0E730","2020-03-31 10:00:00","26.000","57.000","0.600","21.300","0.810","1009.500","","3.000","-99.000","-99.000","-99.000","21.300","","17.700",""
"C0V810","2020-03-31 10:00:00","32.000","341.000","0.900","25.200","0.740","1010.000","","0.000","-99.000","-99.000","-99.000","25.200","","20.700",""
"C0A9C0","2020-03-31 10:00:00","35.000","245.000","1.300","22.000","0.790","1011.600","","1.000","-99.000","-99.000","-99.000","22.000","","18.500",""
"C0X310","2020-03-31 10:00:00","9.000","50.000","2.300","24.000","0.750","1014.400","","0.000","-99.000","-99.000","-99.000","24.000","","20.400",""
"C0K280","2020-03-31 10:00:00","23.000","74.000","1.800","26.000","0.650","1013.800","","0.000","-99.000","-99.000","-99.000","26.300","","19.100",""
"C0M650","2020-03-31 10:00:00","20.000","45.000","1.500","23.400","0.740","1012.700","","0.000","-99.000","-99.000","-99.000","23.400","","19.100",""
"C0S910","2020-03-31 10:00:00","212.000","0.000","0.100","24.700","0.990","992.700","","0.000","-99.000","-99.000","-99.000","25.100","","23.000",""
"C0D570","2020-03-31 10:00:00","15.000","0.000","0.200","22.200","0.880","1012.400","","4.000","-99.000","-99.000","-99.000","22.200","","17.400",""
"C0M710","2020-03-31 10:00:00","15.000","94.000","0.600","24.500","0.710","1013.000","","0.000","-99.000","-99.000","-99.000","24.500","","19.700",""
"C0V490","2020-03-31 10:00:00","20.000","342.000","1.200","26.700","0.990","1012.600","","0.000","-99.000","-99.000","-99.000","26.700","","22.000",""
"C0E870","2020-03-31 10:00:00","34.000","97.000","1.000","21.600","0.890","1011.700","","0.500","-99.000","-99.000","-99.000","21.600","","17.800",""
"C0M800","2020-03-31 10:00:00","440.000","0.000","0.000","24.700","0.700","965.500","","0.000","-99.000","-99.000","-99.000","24.700","","19.600",""
"C0A570","2020-03-31 10:00:00","360.000","0.000","0.000","20.900","0.830","974.300","","4.000","-99.000","-99.000","-99.000","20.900","","16.100",""
"C0S790","2020-03-31 10:00:00","236.000","68.000","0.600","24.600","0.820","989.900","","0.000","-99.000","-99.000","-99.000","24.900","","20.300",""
"C0D590","2020-03-31 10:00:00","143.000","69.000","0.900","20.300","0.920","998.600","","2.000","-99.000","-99.000","-99.000","20.300","","16.700",""
"C0U990","2020-03-31 10:00:00","31.000","161.000","0.900","21.400","0.820","1013.000","","5.000","-99.000","-99.000","-99.000","21.500","","19.100",""
"C0M700","2020-03-31 10:00:00","150.000","0.000","0.200","25.200","0.760","998.000","","0.000","-99.000","-99.000","-99.000","25.200","","19.400",""
"C0A970","2020-03-31 10:00:00","96.000","354.000","4.000","19.100","0.990","1005.400","","1.500","-99.000","-99.000","-99.000","19.100","","17.200",""
"CM0110","2020-03-31 10:00:00","7.000","133.000","1.100","24.800","0.660","1013.200","","-99.000","-99.000","-99.000","-99.000","24.800","","19.100",""
"C0S940","2020-03-31 10:00:00","150.000","23.000","1.200","21.700","0.940","997.700","","0.000","-99.000","-99.000","-99.000","21.800","","20.600",""
"C0X250","2020-03-31 10:00:00","33.000","33.000","1.300","23.600","0.730","1010.800","","0.000","-99.000","-99.000","-99.000","23.600","","19.300",""
"C0K520","2020-03-31 10:00:00","10.000","96.000","1.400","24.100","0.700","1012.200","","0.000","-99.000","-99.000","-99.000","24.100","","19.200",""
"C0Z200","2020-03-31 10:00:00","153.000","79.000","2.100","21.500","0.990","999.100","","0.000","-99.000","-99.000","-99.000","21.500","","19.800",""
"C0V740","2020-03-31 10:00:00","60.000","333.000","0.700","27.500","0.640","1008.700","","0.000","-99.000","-99.000","-99.000","27.500","","20.300",""
"C0V790","2020-03-31 10:00:00","410.000","221.000","0.300","25.600","0.550","967.900","","0.000","-99.000","-99.000","-99.000","25.600","","19.800",""
"C0G860","2020-03-31 10:00:00","45.000","113.000","1.600","24.800","0.740","1008.300","","0.000","-99.000","-99.000","-99.000","24.800","","19.600",""
"C0Z250","2020-03-31 10:00:00","1124.000","0.000","0.100","18.000","0.990","891.600","","0.000","-99.000","-99.000","-99.000","18.000","","15.600",""
"C0K440","2020-03-31 10:00:00","35.000","96.000","1.000","24.000","0.740","1010.500","","0.000","-99.000","-99.000","-99.000","24.100","","18.300",""
"C0D560","2020-03-31 10:00:00","147.000","85.000","1.000","22.200","0.750","997.500","","5.500","-99.000","-99.000","-99.000","22.200","","17.300",""
"C0I380","2020-03-31 10:00:00","258.000","168.000","0.400","24.500","0.770","984.300","","0.000","-99.000","-99.000","-99.000","24.500","","19.800",""
"C0Z020","2020-03-31 10:00:00","211.000","44.000","2.500","20.700","0.990","990.500","","0.000","-99.000","-99.000","-99.000","20.900","","19.800",""
"C0Z190","2020-03-31 10:00:00","62.000","0.000","0.000","21.300","0.990","1008.300","","0.500","-99.000","-99.000","-99.000","21.600","","20.700",""
"C0C710","2020-03-31 10:00:00","143.000","104.000","0.800","20.400","0.940","998.600","","2.500","-99.000","-99.000","-99.000","20.400","","16.900",""
"C0D360","2020-03-31 10:00:00","523.000","0.000","0.000","20.600","0.860","953.300","","3.500","-99.000","-99.000","-99.000","20.600","","15.500",""
"C0C680","2020-03-31 10:00:00","228.000","101.000","2.500","18.800","0.880","986.700","","3.000","-99.000","-99.000","-99.000","18.800","","16.200",""
"C0X140","2020-03-31 10:00:00","17.000","55.000","1.100","25.100","0.720","1012.500","","0.000","-99.000","-99.000","-99.000","25.100","","20.000",""
"C0V710","2020-03-31 10:00:00","34.000","46.000","1.400","26.700","0.670","1010.400","","0.000","-99.000","-99.000","-99.000","26.700","","22.600",""
"C0G840","2020-03-31 10:00:00","32.000","143.000","0.300","25.100","0.790","1009.900","","0.000","-99.000","-99.000","-99.000","25.100","","18.800",""
"C0S890","2020-03-31 10:00:00","238.000","47.000","0.500","22.900","0.860","991.000","","0.000","-99.000","-99.000","-99.000","22.900","","19.800",""
"C0T820","2020-03-31 10:00:00","550.000","94.000","0.400","23.800","0.680","956.700","","0.000","-99.000","-99.000","-99.000","23.800","","18.100",""
"C0F9I0","2020-03-31 10:00:00","194.000","176.000","3.000","24.300","0.740","991.200","","0.000","-99.000","-99.000","-99.000","24.300","","17.400",""
"C0C650","2020-03-31 10:00:00","208.000","102.000","1.400","19.400","0.900","990.400","","0.500","-99.000","-99.000","-99.000","19.400","","16.300",""
"C0R600","2020-03-31 10:00:00","766.000","246.000","1.600","22.700","0.840","929.500","","0.000","-99.000","-99.000","-99.000","22.700","","20.500",""
"C0Z320","2020-03-31 10:00:00","646.000","69.000","0.600","19.500","0.920","943.000","","0.000","-99.000","-99.000","-99.000","20.400","","17.400",""
"C0V210","2020-03-31 10:00:00","734.000","219.000","1.600","23.900","0.580","934.300","","0.000","-99.000","-99.000","-99.000","24.000","","18.400",""
"C0K240","2020-03-31 10:00:00","1132.000","213.000","1.300","20.500","0.840","893.800","","0.000","-99.000","-99.000","-99.000","20.800","","16.300",""
"C0M520","2020-03-31 10:00:00","15.000","71.000","0.900","24.100","0.710","1012.400","","0.000","-99.000","-99.000","-99.000","24.100","","18.800",""
"C0A530","2020-03-31 10:00:00","300.000","90.000","1.500","20.600","0.990","980.800","","2.500","-99.000","-99.000","-99.000","20.600","","16.300",""
"C0E820","2020-03-31 10:00:00","220.000","196.000","0.300","21.300","0.820","988.500","","1.500","-99.000","-99.000","-99.000","21.300","","16.500",""
"C0K450","2020-03-31 10:00:00","35.000","83.000","0.900","24.100","0.700","1009.700","","0.000","-99.000","-99.000","-99.000","24.100","","18.900",""
"C0G760","2020-03-31 10:00:00","53.000","174.000","1.100","24.600","0.990","1010.600","","0.000","-99.000","-99.000","-99.000","24.600","","18.900",""
"CM0120","2020-03-31 10:00:00","4.000","102.000","1.500","23.900","0.660","1013.600","","0.000","-99.000","-99.000","-99.000","23.900","","20.500",""
"C0Z290","2020-03-31 10:00:00","946.000","0.000","0.000","17.500","0.990","911.000","","0.000","-99.000","-99.000","-99.000","17.500","","16.700",""
"C0V680","2020-03-31 10:00:00","40.000","330.000","0.600","27.000","0.710","1009.800","","0.000","-99.000","-99.000","-99.000","27.000","","20.900",""
"C0F9U0","2020-03-31 10:00:00","74.000","121.000","2.400","24.900","0.720","1005.600","","0.000","-99.000","-99.000","-99.000","24.900","","20.200",""
"C0AI10","2020-03-31 10:00:00","76.000","59.000","0.400","21.800","0.860","1005.700","","2.000","-99.000","-99.000","-99.000","21.800","","17.600",""
"C0V530","2020-03-31 10:00:00","34.000","347.000","0.800","25.000","0.740","1010.400","","0.000","-99.000","-99.000","-99.000","25.000","","19.400",""
"C0R550","2020-03-31 10:00:00","38.000","318.000","1.400","28.900","0.620","1010.700","","0.000","-99.000","-99.000","-99.000","29.000","","21.100",""
"C0F9L0","2020-03-31 10:00:00","253.000","192.000","2.100","25.600","0.690","984.600","","0.000","-99.000","-99.000","-99.000","25.600","","18.200",""
"C0A950","2020-03-31 10:00:00","60.000","2.000","3.200","19.200","1.000","1009.200","","1.000","-99.000","-99.000","-99.000","19.400","","17.800",""
"C0R160","2020-03-31 10:00:00","45.000","70.000","0.500","27.500","0.750","1008.900","","0.000","-99.000","-99.000","-99.000","27.500","","20.500",""
"C0F9S0","2020-03-31 10:00:00","43.000","134.000","2.400","24.600","0.700","1009.300","","0.000","-99.000","-99.000","-99.000","24.600","","19.900",""
"C0M820","2020-03-31 10:00:00","980.000","268.000","0.800","21.100","0.670","907.600","","0.000","-99.000","-99.000","-99.000","21.100","","17.400",""
"C0G870","2020-03-31 10:00:00","12.000","105.000","1.800","24.900","0.600","1013.400","","0.000","-99.000","-99.000","-99.000","24.900","","19.600",""
"C0R530","2020-03-31 10:00:00","16.000","292.000","1.500","27.200","0.640","1012.400","","0.000","-99.000","-99.000","-99.000","27.200","","21.900",""
"C0O840","2020-03-31 10:00:00","134.000","269.000","0.500","23.900","0.880","997.600","","0.000","-99.000","-99.000","-99.000","23.900","","18.300",""
"C0A890","2020-03-31 10:00:00","40.000","0.000","0.000","19.900","0.960","1010.300","","2.500","-99.000","-99.000","-99.000","19.900","","17.600",""
"C0A660","2020-03-31 10:00:00","97.000","0.000","0.100","18.500","0.980","1004.000","","5.500","-99.000","-99.000","-99.000","18.500","","16.800",""
"C0T9H0","2020-03-31 10:00:00","725.000","42.000","1.500","18.200","0.990","935.200","","1.000","-99.000","-99.000","-99.000","18.300","","16.700",""
"C0O980","2020-03-31 10:00:00","18.000","39.000","1.300","25.800","0.710","1013.800","","0.000","-99.000","-99.000","-99.000","25.800","","19.200",""
"C0T9I0","2020-03-31 10:00:00","152.000","29.000","1.100","21.900","0.870","999.300","","0.000","-99.000","-99.000","-99.000","21.900","","20.000",""
"C0V760","2020-03-31 10:00:00","30.000","0.000","0.200","26.500","0.720","1011.600","","0.000","-99.000","-99.000","-99.000","26.500","","20.800",""
"C0AG90","2020-03-31 10:00:00","25.000","26.000","2.100","20.700","0.950","1012.900","","1.500","-99.000","-99.000","-99.000","20.900","","18.600",""
"C0R570","2020-03-31 10:00:00","37.000","23.000","0.700","27.400","0.640","1009.200","","0.000","-99.000","-99.000","-99.000","27.400","","22.200",""
"C0O900","2020-03-31 10:00:00","9.000","16.000","1.300","25.200","0.970","1013.900","","0.000","-99.000","-99.000","-99.000","25.200","","19.300",""
"C0AD00","2020-03-31 10:00:00","86.000","110.000","0.800","19.900","0.950","1005.300","","2.000","-99.000","-99.000","-99.000","19.900","","17.500",""
"C0V700","2020-03-31 10:00:00","24.000","20.000","1.700","26.600","0.690","1011.100","","0.000","-99.000","-99.000","-99.000","26.600","","22.300",""
"C0AH00","2020-03-31 10:00:00","38.000","27.000","1.600","19.600","1.000","1010.700","","2.000","-99.000","-99.000","-99.000","19.600","","17.600",""
"C0X080","2020-03-31 10:00:00","2.000","58.000","1.500","25.900","0.670","1014.300","","0.000","-99.000","-99.000","-99.000","25.900","","19.300",""
"C0G910","2020-03-31 10:00:00","42.000","150.000","2.000","24.900","0.750","1008.100","","0.000","-99.000","-99.000","-99.000","24.900","","19.000",""
"C0I480","2020-03-31 10:00:00","2165.000","0.000","0.000","13.200","0.800","791.100","","0.000","-99.000","-99.000","-99.000","13.500","","11.300",""
"C0A860","2020-03-31 10:00:00","362.000","36.000","1.000","17.800","0.990","973.800","","4.500","-99.000","-99.000","-99.000","18.000","","15.700",""
"C0U940","2020-03-31 10:00:00","25.000","134.000","0.700","22.200","0.770","1013.600","","1.000","-99.000","-99.000","-99.000","22.200","","18.400",""
"C0S970","2020-03-31 10:00:00","19.000","91.000","1.200","25.700","0.770","1012.500","","0.000","-99.000","-99.000","-99.000","25.700","","22.200",""
"C0V260","2020-03-31 10:00:00","126.000","212.000","1.500","29.000","0.580","1000.200","","0.000","-99.000","-99.000","-99.000","29.000","","19.800",""
"C0H990","2020-03-31 10:00:00","3076.000","217.000","6.700","7.000","0.990","707.700","","0.000","-99.000","-99.000","-99.000","7.900","","6.600",""
"C0F9K0","2020-03-31 10:00:00","30.000","141.000","1.200","25.200","0.720","1008.800","","0.000","-99.000","-99.000","-99.000","25.200","","18.300",""
"C0AH90","2020-03-31 10:00:00","660.000","93.000","1.300","18.600","0.970","943.100","","7.000","-99.000","-99.000","-99.000","18.600","","14.300",""
"C0W150","2020-03-31 10:00:00","42.000","52.000","3.100","16.200","0.910","1012.500","","0.000","-99.000","-99.000","-99.000","16.300","","14.600",""
"C0F000","2020-03-31 10:00:00","273.000","110.000","0.800","24.300","0.920","980.400","","0.000","-99.000","-99.000","-99.000","24.300","","17.900",""
"C0K410","2020-03-31 10:00:00","20.000","68.000","1.700","23.400","0.720","1011.200","","0.000","-99.000","-99.000","-99.000","23.400","","19.100",""
"C0R140","2020-03-31 10:00:00","740.000","346.000","0.500","22.900","0.740","934.800","","0.000","-99.000","-99.000","-99.000","23.500","","18.500",""
"C0V800","2020-03-31 10:00:00","256.000","123.000","1.500","28.000","0.580","984.000","","0.000","-99.000","-99.000","-99.000","28.000","","20.200",""
"C0S830","2020-03-31 10:00:00","288.000","0.000","0.000","21.600","0.940","984.100","","0.000","-99.000","-99.000","-99.000","21.700","","19.900",""
"C0S920","2020-03-31 10:00:00","98.000","120.000","1.300","25.500","0.770","999.000","","0.000","-99.000","-99.000","-99.000","25.800","","21.300",""
"C0V640","2020-03-31 10:00:00","35.000","21.000","1.200","25.500","0.760","1010.600","","0.000","-99.000","-99.000","-99.000","25.500","","20.300",""
"C0AH80","2020-03-31 10:00:00","68.000","41.000","1.500","20.300","0.930","1006.700","","2.500","-99.000","-99.000","-99.000","20.300","","17.400",""
"C0K250","2020-03-31 10:00:00","12.000","67.000","1.500","25.400","0.720","1012.900","","0.000","-99.000","-99.000","-99.000","25.400","","18.300",""
"C0R840","2020-03-31 10:00:00","536.000","206.000","1.000","24.700","-99.000","954.700","","0.000","-99.000","-99.000","-99.000","24.700","","19.700",""
"C0I410","2020-03-31 10:00:00","180.000","190.000","1.200","24.000","0.760","993.600","","0.000","-99.000","-99.000","-99.000","24.000","","19.800",""
"C0M410","2020-03-31 10:00:00","245.000","190.000","1.000","27.000","0.630","983.000","","0.000","-99.000","-99.000","-99.000","27.000","","19.900",""
"C0G810","2020-03-31 10:00:00","26.000","111.000","2.100","25.000","0.740","1011.000","","0.000","-99.000","-99.000","-99.000","25.000","","19.300",""
"C0U650","2020-03-31 10:00:00","442.000","99.000","1.400","18.500","1.000","965.500","","3.500","-99.000","-99.000","-99.000","18.700","","16.300",""
"C0D660","2020-03-31 10:00:00","65.000","49.000","1.400","20.300","0.840","1006.500","","3.500","-99.000","-99.000","-99.000","20.300","","17.600",""
"C0E540","2020-03-31 10:00:00","32.000","64.000","1.400","22.000","0.810","1010.600","","0.500","-99.000","-99.000","-99.000","22.000","","17.800",""
"C0W170","2020-03-31 10:00:00","42.000","10.000","5.600","13.000","0.930","1011.000","","1.000","-99.000","-99.000","-99.000","13.000","","12.400",""
"C0Z150","2020-03-31 10:00:00","27.000","39.000","1.100","21.900","0.950","1013.000","","0.000","-99.000","-99.000","-99.000","22.200","","20.800",""
"C0S840","2020-03-31 10:00:00","22.000","72.000","1.700","26.500","0.790","1013.800","","0.000","-99.000","-99.000","-99.000","26.700","","21.500",""
"C0H9A0","2020-03-31 10:00:00","1595.000","137.000","0.900","17.800","0.810","848.000","","0.000","-99.000","-99.000","-99.000","20.300","","13.400",""
"C0Z300","2020-03-31 10:00:00","182.000","14.000","1.200","20.900","0.990","996.000","","0.000","-99.000","-99.000","-99.000","21.100","","20.100",""
"C0G730","2020-03-31 10:00:00","27.000","131.000","1.500","23.500","0.790","1011.700","","0.000","-99.000","-99.000","-99.000","23.500","","18.500",""
"C0V730","2020-03-31 10:00:00","33.000","12.000","1.500","27.000","0.660","1011.500","","0.000","-99.000","-99.000","-99.000","27.000","","22.000",""
"C0SA00","2020-03-31 10:00:00","466.000","106.000","3.100","22.300","0.930","962.200","","0.000","-99.000","-99.000","-99.000","23.700","","18.500",""
